neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,cleaning_fee,guests_included,extra_people,minimum_nights,amen_score
49,1,0,7,1.5,2.0,4.0,3,22990.0,8000.0,4,2000.0,2,39
51,1,0,2,1.0,1.0,2.0,3,10948.0,3500.0,1,0.0,2,17
49,1,0,4,1.5,1.0,3.0,3,10510.0,5500.0,1,0.0,1,27
51,1,0,3,1.0,0.0,2.0,3,13028.0,3000.0,1,0.0,1,15
51,1,0,4,1.0,0.0,2.0,3,13028.0,3000.0,1,0.0,1,15
51,1,0,3,1.0,0.0,2.0,3,13028.0,3000.0,1,0.0,1,15
49,1,0,3,1.0,0.0,2.0,3,4489.0,5000.0,1,0.0,2,25
51,1,0,3,1.0,0.0,2.0,3,13028.0,3000.0,1,0.0,1,14
51,1,0,3,1.0,0.0,2.0,3,13028.0,3000.0,1,0.0,1,15
51,1,0,4,1.0,0.0,2.0,3,13028.0,3000.0,1,0.0,1,15
51,1,0,2,1.0,0.0,1.0,3,10948.0,3000.0,1,0.0,1,14
51,1,0,4,1.0,0.0,2.0,3,10948.0,3000.0,1,0.0,1,15
46,1,0,8,1.5,2.0,5.0,3,14998.0,12000.0,1,0.0,1,19
51,1,0,3,1.0,0.0,2.0,3,10948.0,3000.0,1,0.0,1,15
51,1,0,2,1.0,0.0,1.0,3,10948.0,3000.0,1,0.0,1,15
51,1,0,4,1.0,0.0,2.0,3,10948.0,3000.0,1,0.0,1,15
51,1,0,3,1.0,0.0,2.0,3,10948.0,3000.0,1,0.0,1,15
49,3,1,2,0.5,1.0,1.0,3,21020.0,0.0,1,0.0,1,13
47,1,0,2,1.0,1.0,2.0,3,8977.0,6050.0,1,0.0,2,13
49,3,1,2,1.0,1.0,2.0,3,32953.0,0.0,1,0.0,1,13
45,1,0,4,1.0,2.0,2.0,3,17954.0,8000.0,1,0.0,2,34
25,20,2,6,1.5,2.0,2.0,3,12480.0,7650.0,2,1500.0,1,32
44,14,0,3,1.0,2.0,3.0,3,7225.0,4500.0,2,990.0,2,21
45,1,0,3,1.0,1.0,3.0,3,15984.0,8500.0,2,4500.0,1,17
45,14,2,4,1.0,1.0,3.0,3,6788.0,5900.0,2,3000.0,2,14
47,1,0,2,1.0,1.0,2.0,3,7992.0,4500.0,1,0.0,1,24
51,1,0,3,1.0,1.0,1.0,3,6350.0,7116.0,1,3284.0,2,16
47,1,0,2,1.0,1.0,2.0,3,8977.0,6050.0,1,0.0,2,12
44,1,0,3,1.0,0.0,2.0,3,10948.0,4000.0,2,3000.0,2,27
34,1,2,2,1.5,1.0,2.0,3,7007.0,5600.0,1,0.0,1,24
18,14,2,6,1.0,1.0,3.0,3,7992.0,6000.0,2,2000.0,1,14
47,1,0,4,1.0,1.0,3.0,3,9962.0,8000.0,2,2500.0,2,18
49,0,2,3,1.0,1.0,2.0,3,7882.0,4000.0,2,1500.0,2,23
24,22,2,2,1.5,1.0,2.0,3,3941.0,0.0,2,980.0,1,23
49,3,1,2,1.0,1.0,2.0,3,12042.0,1500.0,1,0.0,1,17
51,1,0,2,1.0,1.0,1.0,3,6021.0,3000.0,1,0.0,1,10
51,1,0,2,1.0,1.0,1.0,3,6021.0,3000.0,1,0.0,1,10
15,1,0,3,1.0,1.0,3.0,3,7992.0,0.0,2,1800.0,2,15
45,7,0,4,1.0,1.0,2.0,3,9525.0,5000.0,2,2300.0,1,14
45,7,0,4,1.0,2.0,2.0,3,7882.0,6000.0,2,2200.0,1,27
51,1,0,2,1.0,1.0,2.0,3,6459.0,5500.0,1,1000.0,1,26
47,14,0,8,1.0,2.0,4.0,3,20034.0,12420.0,4,2500.0,1,21
45,1,0,6,1.5,1.0,4.0,3,22990.0,0.0,4,2500.0,1,18
45,1,0,2,1.0,1.0,1.0,3,14998.0,3000.0,1,2000.0,1,32
45,1,0,4,1.0,1.0,4.0,3,29997.0,3000.0,1,2500.0,1,33
45,1,0,2,1.0,1.0,2.0,3,17954.0,3000.0,1,2000.0,1,35
47,1,0,3,1.5,1.0,0.0,3,8977.0,3500.0,2,2000.0,2,26
51,1,0,2,1.0,1.0,1.0,3,6021.0,2500.0,1,0.0,1,9
49,1,2,3,0.5,1.0,3.0,3,3503.0,3000.0,1,1800.0,1,7
44,13,1,2,1.0,1.0,1.0,3,12480.0,0.0,1,2500.0,1,22
49,1,0,2,1.0,1.0,2.0,3,9962.0,3000.0,2,0.0,1,15
33,1,2,2,1.0,1.0,1.0,3,5474.0,1500.0,1,0.0,1,8
33,1,2,2,1.0,1.0,1.0,3,5474.0,1500.0,1,0.0,1,8
45,1,0,4,1.0,1.0,4.0,3,29997.0,3000.0,1,2500.0,1,33
33,7,2,2,1.0,1.0,1.0,3,5474.0,1500.0,1,0.0,1,8
33,1,2,2,1.0,1.0,1.0,3,5474.0,1500.0,1,0.0,1,7
41,13,1,2,1.0,1.0,1.0,3,12480.0,0.0,1,2500.0,1,22
45,1,0,3,1.0,1.0,3.0,3,7663.0,8649.0,2,1533.0,2,37
49,11,2,1,1.0,1.0,1.0,3,3065.0,800.0,1,0.0,1,8
33,1,2,2,1.0,1.0,1.0,3,5474.0,1500.0,1,0.0,1,8
33,1,2,2,1.0,1.0,0.0,3,5474.0,1500.0,1,0.0,1,8
33,1,0,2,1.0,1.0,2.0,3,5474.0,1500.0,1,0.0,1,8
33,1,2,2,1.0,1.0,2.0,3,5474.0,1500.0,1,0.0,1,8
43,1,0,3,1.0,1.0,2.0,3,12480.0,6000.0,3,2000.0,1,34
33,7,2,2,1.0,1.0,1.0,3,5474.0,1500.0,1,0.0,1,8
33,7,2,2,1.0,1.0,0.0,3,5474.0,1500.0,1,0.0,1,8
49,1,2,3,0.5,1.0,3.0,3,3503.0,3000.0,1,1800.0,1,13
49,1,2,2,0.5,1.0,2.0,3,3503.0,3000.0,1,1800.0,1,13
47,1,0,3,1.0,1.0,1.0,3,9962.0,7777.0,1,1600.0,1,28
49,13,2,2,1.0,1.0,1.0,3,6021.0,0.0,1,0.0,1,17
5,13,1,4,1.5,1.0,2.0,3,29997.0,8000.0,5,1000.0,2,12
49,13,2,6,1.0,1.0,5.0,3,13794.0,0.0,1,0.0,1,18
41,1,0,5,1.0,1.0,4.0,3,7554.0,6800.0,2,2000.0,2,17
49,1,0,4,1.0,1.0,0.0,3,22005.0,5000.0,1,0.0,2,30
49,1,0,3,0.5,1.0,2.0,3,9525.0,4500.0,1,0.0,2,10
51,1,0,6,1.0,1.0,3.0,3,14998.0,7500.0,3,1000.0,1,20
47,14,0,4,1.0,1.0,1.0,3,20034.0,8000.0,4,0.0,2,16
45,1,0,2,1.0,1.0,2.0,3,7882.0,3000.0,1,0.0,1,24
45,1,0,2,1.0,1.0,2.0,3,7663.0,3000.0,1,0.0,1,13
49,1,0,3,1.0,1.0,2.0,3,9962.0,3000.0,2,2000.0,1,15
49,1,0,11,1.0,3.0,7.0,3,20034.0,7000.0,6,3000.0,2,37
49,0,2,2,1.0,0.0,1.0,3,7554.0,4000.0,1,0.0,2,24
45,13,2,1,1.0,1.0,1.0,3,9962.0,0.0,1,0.0,1,25
41,14,0,5,1.0,1.0,0.0,3,20034.0,11220.0,2,1500.0,2,21
41,14,0,7,1.0,2.0,1.0,3,20034.0,14355.0,2,1500.0,2,22
25,20,1,4,1.5,2.0,3.0,3,8539.0,7000.0,2,2500.0,3,33
33,1,0,5,1.0,1.0,4.0,3,14998.0,12000.0,1,0.0,1,26
45,14,2,4,1.0,1.0,2.0,3,6788.0,5900.0,2,3000.0,2,14
5,13,1,4,1.5,1.0,4.0,3,29997.0,8000.0,4,1000.0,2,10
5,13,1,4,1.5,1.0,4.0,3,29997.0,8000.0,4,1000.0,2,10
49,1,0,4,1.0,0.0,1.0,3,1204.0,12000.0,1,4000.0,1,13
49,1,0,5,2.0,1.0,3.0,3,14998.0,6000.0,4,2000.0,1,28
45,1,0,4,1.0,1.0,3.0,3,14998.0,6500.0,1,0.0,2,18
45,1,0,4,1.0,1.0,4.0,3,14998.0,6500.0,1,0.0,2,19
45,1,0,4,1.0,1.0,4.0,3,14998.0,6500.0,1,0.0,2,20
45,1,0,4,1.0,1.0,3.0,3,14998.0,6500.0,1,0.0,2,18
45,1,0,4,1.0,1.0,3.0,3,14998.0,6500.0,1,0.0,2,17
45,1,0,4,1.0,1.0,3.0,3,14998.0,6500.0,1,0.0,2,18
45,1,0,4,1.0,1.0,3.0,3,9525.0,5400.0,3,1500.0,1,12
45,1,0,4,1.0,1.0,4.0,3,9962.0,5400.0,3,1500.0,1,10
45,1,2,2,1.0,1.0,2.0,3,6021.0,2000.0,2,0.0,1,16
45,1,0,7,1.0,1.0,6.0,3,24523.0,7990.0,4,1500.0,1,17
41,1,0,2,1.0,1.0,2.0,3,20034.0,6500.0,2,0.0,1,15
41,1,0,2,1.0,1.0,2.0,3,20034.0,6500.0,2,0.0,1,15
41,1,0,2,1.0,1.0,2.0,3,20034.0,6500.0,2,0.0,1,15
49,1,0,2,1.0,1.0,2.0,3,9962.0,3000.0,2,0.0,1,15
12,14,2,4,1.0,1.0,4.0,3,3394.0,2000.0,1,1000.0,1,24
49,1,0,3,1.0,1.0,2.0,3,9962.0,3000.0,2,2000.0,1,15
49,1,0,2,1.0,1.0,2.0,3,9962.0,3000.0,2,0.0,1,15
49,1,0,3,1.0,1.0,2.0,3,9962.0,3000.0,2,2000.0,1,18
45,13,2,2,1.0,1.0,1.0,3,9962.0,0.0,1,0.0,1,25
20,14,0,7,1.0,2.0,3.0,3,15984.0,7500.0,3,2000.0,2,35
45,14,2,4,1.0,1.0,3.0,3,6788.0,5900.0,2,3000.0,2,14
45,1,0,6,1.0,1.0,3.0,3,20034.0,5600.0,1,0.0,2,25
45,1,0,6,1.0,1.0,3.0,3,20034.0,5600.0,1,0.0,2,25
45,14,2,3,1.0,1.0,2.0,3,6788.0,5900.0,2,3000.0,2,18
33,1,0,7,1.0,2.0,6.0,3,14998.0,12000.0,1,0.0,1,29
49,11,2,1,1.0,1.0,1.0,3,3065.0,800.0,1,0.0,1,8
41,1,0,2,1.0,1.0,2.0,3,20034.0,6500.0,2,0.0,1,15
51,1,0,3,1.0,0.0,2.0,3,7992.0,6000.0,2,0.0,1,15
51,1,0,5,1.0,0.0,3.0,3,17954.0,7000.0,5,2000.0,1,16
41,1,0,2,1.0,1.0,2.0,3,20034.0,6500.0,2,0.0,1,14
41,1,2,2,1.0,1.0,2.0,3,20034.0,6500.0,2,0.0,1,14
41,1,0,2,1.0,1.0,2.0,3,20034.0,6500.0,2,0.0,1,15
41,1,0,2,1.0,1.0,1.0,3,20034.0,6500.0,2,0.0,1,14
41,1,0,2,1.0,1.0,2.0,3,20034.0,6500.0,2,0.0,1,15
41,1,0,4,1.0,1.0,4.0,3,24961.0,6500.0,2,3000.0,1,15
8,14,0,8,1.5,3.0,3.0,3,14998.0,8000.0,4,2000.0,1,42
51,1,0,4,1.0,1.0,1.0,3,5036.0,5000.0,1,0.0,2,23
51,1,0,3,1.0,0.0,2.0,3,5036.0,5500.0,1,0.0,2,26
3,1,2,2,1.0,1.0,0.0,3,3284.0,1000.0,1,3000.0,1,21
7,14,0,2,1.0,1.0,1.0,3,8758.0,3500.0,1,3000.0,1,19
29,1,0,4,1.0,0.0,3.0,3,15984.0,7700.0,2,2000.0,1,18
51,1,0,7,1.0,3.0,6.0,3,32515.0,7800.0,1,0.0,2,17
51,1,0,7,1.0,3.0,6.0,3,32515.0,7800.0,1,0.0,2,17
18,1,0,2,1.0,1.0,1.0,3,6021.0,3000.0,2,0.0,1,17
49,1,0,7,1.0,2.0,4.0,3,22005.0,8000.0,4,1000.0,1,17
18,1,0,2,1.0,1.0,1.0,3,6021.0,3000.0,2,0.0,1,17
18,1,0,2,1.0,1.0,1.0,3,6021.0,3000.0,2,0.0,1,17
18,1,0,2,1.0,1.0,1.0,3,6021.0,3000.0,2,0.0,1,17
49,1,0,8,1.0,2.0,4.0,3,31967.0,6000.0,4,2000.0,1,28
45,1,0,2,1.0,1.0,1.0,3,7554.0,3000.0,1,0.0,1,21
49,1,0,5,2.0,1.0,3.0,3,20034.0,6000.0,4,2000.0,1,28
49,1,0,7,2.0,2.0,2.0,3,28026.0,6000.0,4,2000.0,1,26
45,1,0,2,1.0,1.0,2.0,3,7554.0,3000.0,1,0.0,1,20
33,1,0,3,1.0,1.0,1.0,3,12042.0,5000.0,1,2000.0,2,11
51,1,0,6,2.0,2.0,4.0,3,21020.0,12000.0,6,0.0,1,17
20,1,0,6,1.0,2.0,1.0,3,12042.0,6000.0,3,2300.0,1,13
5,1,0,2,1.0,1.0,1.0,3,9962.0,3000.0,2,0.0,1,13
51,1,0,10,1.0,2.0,6.0,3,20034.0,11000.0,5,2000.0,3,15
49,1,0,4,1.0,1.0,3.0,3,13028.0,6000.0,2,2000.0,1,10
33,14,0,4,1.0,1.0,2.0,3,20034.0,8250.0,1,0.0,1,10
51,1,0,6,1.0,1.0,3.0,3,14998.0,9000.0,5,2000.0,3,15
49,1,0,5,1.0,1.0,4.0,3,9853.0,11000.0,3,3200.0,3,15
49,1,0,8,1.0,2.0,4.0,3,15984.0,7500.0,2,1280.0,1,43
49,1,0,8,1.0,2.0,4.0,3,15984.0,7500.0,2,1280.0,1,36
4,1,0,6,1.0,0.0,4.0,3,24961.0,3500.0,2,1000.0,1,11
49,1,0,10,1.5,3.0,3.0,3,20034.0,8000.0,2,1288.0,1,37
43,1,0,3,1.0,1.0,1.0,3,9962.0,7000.0,3,0.0,1,14
51,1,0,2,1.0,0.0,1.0,3,4051.0,5000.0,1,1000.0,2,21
51,1,0,2,1.0,0.0,1.0,3,4051.0,5000.0,1,1000.0,2,21
51,1,0,2,1.0,0.0,1.0,3,4051.0,5000.0,1,1000.0,2,20
47,1,0,2,1.0,1.0,2.0,3,7992.0,4500.0,1,0.0,1,18
47,14,2,4,1.5,1.0,0.0,3,8977.0,5000.0,4,0.0,1,35
5,1,0,2,1.0,1.0,1.0,3,9962.0,3000.0,2,0.0,1,12
3,14,0,8,1.0,3.0,7.0,3,6021.0,5000.0,2,3000.0,1,31
18,1,0,5,1.5,2.0,0.0,3,7554.0,5800.0,2,2500.0,1,13
47,1,0,5,1.0,0.0,1.0,3,6897.0,5800.0,2,2500.0,1,12
29,1,0,3,1.0,1.0,2.0,3,10510.0,6500.0,2,1200.0,2,23
51,7,0,2,1.0,1.0,2.0,3,6021.0,3000.0,1,1300.0,2,24
45,1,0,4,1.0,1.0,3.0,3,13028.0,8000.0,3,3000.0,1,28
19,1,2,2,1.0,1.0,1.0,3,4489.0,3000.0,2,1500.0,1,15
19,1,2,2,1.0,1.0,1.0,3,4489.0,3000.0,2,1500.0,1,15
19,1,2,2,1.0,1.0,1.0,3,4489.0,3000.0,2,1500.0,1,15
19,1,2,3,1.0,1.0,1.0,3,4489.0,3000.0,2,1500.0,1,15
19,1,2,3,1.0,1.0,1.0,3,4489.0,3000.0,2,1500.0,1,15
19,1,2,3,1.0,1.0,1.0,3,4489.0,3000.0,2,1500.0,1,15
19,1,2,2,1.0,1.0,0.0,3,4489.0,3000.0,2,1500.0,1,18
19,1,2,2,1.0,1.0,1.0,3,4489.0,3000.0,2,1500.0,1,15
49,1,0,3,1.0,1.0,1.0,3,7992.0,5000.0,2,2000.0,2,22
49,1,0,3,1.0,1.0,2.0,3,8977.0,5000.0,2,2000.0,2,19
51,1,0,3,1.0,1.0,2.0,3,8539.0,4000.0,2,2000.0,2,19
45,1,0,6,1.5,2.0,5.0,3,10948.0,6569.0,2,3832.0,2,19
49,7,0,4,1.5,1.0,2.0,3,13028.0,6000.0,2,2000.0,3,18
49,7,0,7,1.0,2.0,3.0,3,20034.0,8000.0,4,2500.0,3,15
51,1,0,8,1.0,2.0,4.0,3,17954.0,10500.0,5,2000.0,1,16
33,1,0,6,1.0,1.0,5.0,3,20034.0,9000.0,4,1000.0,2,22
45,1,0,4,1.0,2.0,2.0,3,17954.0,3000.0,3,2500.0,1,24
51,14,0,8,1.0,2.0,3.0,3,13247.0,9000.0,4,1800.0,3,18
20,14,2,3,2.0,1.0,3.0,3,7007.0,3000.0,2,2000.0,2,16
51,1,0,8,1.0,2.0,4.0,3,20034.0,10500.0,5,2000.0,2,16
49,11,2,2,1.0,1.0,1.0,3,3503.0,1000.0,1,1500.0,1,8
51,20,2,3,1.0,1.0,2.0,3,8539.0,4000.0,2,3000.0,2,18
45,1,0,2,1.0,1.0,2.0,3,17954.0,3000.0,1,2000.0,1,25
45,1,0,2,1.0,1.0,1.0,3,17954.0,3000.0,1,2000.0,1,24
45,1,0,4,1.0,1.0,4.0,3,29997.0,3000.0,1,2500.0,1,23
45,1,0,2,1.0,1.0,2.0,3,17954.0,3000.0,1,2000.0,1,24
45,1,0,4,1.0,1.0,4.0,3,29997.0,3000.0,1,2500.0,1,23
45,1,0,4,1.0,2.0,2.0,3,17954.0,3000.0,1,2500.0,1,24
46,1,2,4,1.0,2.0,3.0,3,19487.0,7500.0,3,3500.0,2,19
33,1,0,4,1.0,1.0,2.0,3,5474.0,4000.0,1,2800.0,1,9
7,1,2,4,1.0,1.0,4.0,3,6788.0,5000.0,1,3000.0,1,24
7,1,0,3,1.5,1.0,2.0,3,14998.0,5400.0,1,0.0,2,26
7,1,0,3,1.0,1.0,3.0,3,14998.0,5500.0,3,0.0,2,31
7,1,0,4,1.0,1.0,2.0,3,14998.0,5400.0,1,0.0,2,27
28,14,2,3,2.0,1.0,2.0,3,9962.0,6000.0,3,0.0,1,17
45,1,0,4,1.5,2.0,2.0,3,10948.0,5474.0,2,3832.0,2,17
45,1,0,4,1.0,2.0,0.0,3,10948.0,5474.0,2,3832.0,2,15
43,1,0,5,1.0,1.0,1.0,3,17954.0,8160.0,1,0.0,2,25
51,14,0,8,1.5,3.0,2.0,3,26822.0,13000.0,4,3000.0,1,15
20,3,2,12,1.5,3.0,6.0,3,29997.0,10000.0,4,3000.0,1,21
20,3,2,12,2.0,3.0,6.0,3,24961.0,10000.0,4,3000.0,1,23
51,1,0,7,1.0,2.0,4.0,3,20034.0,7500.0,2,3000.0,1,31
43,1,0,4,1.0,1.0,2.0,3,9196.0,5500.0,2,1300.0,1,22
44,1,0,6,1.0,1.0,3.0,3,14998.0,6500.0,6,1500.0,2,32
18,1,0,2,1.0,1.0,1.0,3,6021.0,3000.0,2,0.0,1,17
18,1,0,2,1.0,1.0,1.0,3,6021.0,3000.0,2,0.0,1,25
18,1,0,2,1.0,1.0,1.0,3,6021.0,3000.0,2,0.0,1,24
45,1,2,3,1.0,1.0,3.0,3,8977.0,2000.0,3,1000.0,2,17
45,1,2,3,1.0,1.0,1.0,3,8977.0,2000.0,3,1000.0,2,17
51,1,0,3,1.0,0.0,3.0,3,8649.0,6800.0,2,1800.0,1,16
45,20,0,3,1.0,1.0,3.0,3,10948.0,8500.0,1,0.0,1,18
5,1,0,2,1.0,1.0,1.0,3,9962.0,3000.0,2,0.0,1,12
49,1,0,7,1.0,2.0,2.0,3,22552.0,8500.0,4,2000.0,2,19
51,1,0,3,1.0,1.0,1.0,3,9853.0,6000.0,1,0.0,1,16
47,14,0,8,1.0,2.0,2.0,3,17954.0,8000.0,4,1500.0,1,18
49,1,0,7,1.0,2.0,3.0,3,35033.0,8500.0,4,2000.0,2,18
51,1,0,3,1.0,1.0,1.0,3,9853.0,6000.0,1,0.0,1,16
51,1,0,3,1.0,1.0,1.0,3,9853.0,6000.0,1,0.0,1,14
5,1,0,2,1.0,1.0,1.0,3,9962.0,3000.0,2,0.0,1,14
49,1,0,7,1.0,2.0,3.0,3,22552.0,8500.0,4,2000.0,2,18
51,1,0,3,1.0,1.0,1.0,3,9853.0,6000.0,1,0.0,1,16
47,14,0,8,1.0,2.0,2.0,3,17954.0,8000.0,4,1500.0,1,17
51,7,0,3,1.0,1.0,1.0,3,7992.0,6000.0,2,3000.0,2,15
49,3,1,2,1.0,1.0,2.0,3,10948.0,2000.0,1,0.0,1,18
41,14,0,9,1.5,3.0,2.0,3,6788.0,11980.0,5,3500.0,2,32
51,1,0,4,1.0,1.0,0.0,3,8758.0,5000.0,2,2000.0,2,18
41,1,0,4,1.0,1.0,2.0,3,5145.0,5500.0,1,0.0,1,11
5,1,0,2,1.0,1.0,1.0,3,9962.0,3000.0,2,0.0,1,12
5,1,0,2,1.0,1.0,1.0,3,9962.0,3000.0,2,0.0,1,12
41,1,0,3,1.0,0.0,3.0,3,5364.0,5500.0,1,0.0,1,11
41,1,0,3,1.0,0.0,2.0,3,7225.0,5500.0,1,0.0,1,13
5,1,0,2,1.0,1.0,1.0,3,9962.0,3000.0,1,0.0,1,12
41,1,0,4,1.5,0.0,2.0,3,4489.0,5500.0,2,1000.0,1,13
41,1,0,3,1.0,0.0,3.0,3,7007.0,5500.0,1,0.0,1,13
5,1,0,2,1.0,1.0,1.0,3,9962.0,3000.0,2,0.0,1,12
41,1,0,3,1.0,0.0,2.0,3,5474.0,5500.0,2,1000.0,1,13
5,1,0,2,1.0,1.0,1.0,3,9962.0,3000.0,2,0.0,1,12
41,1,0,4,1.0,0.0,4.0,3,5583.0,5500.0,2,1000.0,1,13
5,1,0,2,1.0,1.0,1.0,3,9962.0,3000.0,2,0.0,1,14
41,1,0,3,1.0,0.0,3.0,3,5474.0,5500.0,2,1000.0,1,13
5,1,0,2,1.0,1.0,1.0,3,9962.0,3000.0,1,0.0,1,12
41,1,0,3,1.0,0.0,1.0,3,5364.0,5500.0,2,1000.0,1,14
49,1,0,2,1.0,1.0,1.0,3,9962.0,3000.0,2,0.0,1,12
5,1,0,2,1.0,1.0,1.0,3,9962.0,3000.0,2,0.0,1,12
5,1,0,2,1.0,1.0,1.0,3,9962.0,3000.0,2,0.0,1,12
5,1,0,2,1.0,1.0,1.0,3,9962.0,3000.0,2,0.0,1,12
5,1,0,2,1.0,1.0,1.0,3,9962.0,3000.0,2,0.0,1,12
43,1,0,4,1.0,1.0,2.0,3,15217.0,7500.0,1,0.0,2,21
49,14,2,3,2.0,1.0,0.0,3,6788.0,2000.0,2,2400.0,2,27
29,1,0,6,1.0,0.0,3.0,3,17516.0,9900.0,2,2000.0,1,17
29,1,0,6,1.0,0.0,3.0,3,18502.0,9900.0,2,2000.0,1,19
45,1,0,4,1.0,1.0,2.0,3,22005.0,8000.0,2,3800.0,1,8
45,1,0,4,1.0,1.0,2.0,3,6569.0,7116.0,1,3284.0,2,29
43,1,0,3,1.0,1.0,2.0,3,6569.0,7116.0,1,3284.0,2,27
43,1,0,2,1.0,1.0,1.0,3,6569.0,7116.0,1,3284.0,2,28
45,1,0,3,1.0,1.0,1.0,3,13028.0,5000.0,1,0.0,1,35
45,20,0,3,1.0,1.0,3.0,3,10948.0,8500.0,1,0.0,2,18
33,1,0,5,1.0,1.0,0.0,3,14998.0,0.0,2,2000.0,2,18
18,7,0,8,1.0,2.0,2.0,3,9962.0,2000.0,2,3500.0,1,22
7,1,2,2,1.0,1.0,2.0,3,20034.0,0.0,1,0.0,1,27
45,1,0,6,1.5,1.0,4.0,3,22552.0,8500.0,4,2300.0,1,26
47,20,1,2,1.0,0.0,1.0,3,6788.0,5800.0,2,2000.0,2,13
7,1,2,4,1.0,1.0,4.0,3,28026.0,0.0,1,0.0,1,26
7,1,2,5,1.0,1.0,5.0,3,29997.0,0.0,1,0.0,1,26
7,1,2,2,1.0,1.0,2.0,3,37989.0,0.0,1,0.0,1,29
47,20,1,2,1.0,0.0,1.0,3,6788.0,5800.0,2,2000.0,2,14
47,20,1,2,1.0,0.0,2.0,3,6774.0,5800.0,2,2000.0,2,13
47,20,1,2,1.0,0.0,1.0,3,7773.0,5800.0,2,2000.0,2,12
47,20,1,3,1.0,0.0,3.0,3,6788.0,5800.0,2,2000.0,2,12
47,1,0,5,1.0,1.0,4.0,3,14998.0,8000.0,4,1500.0,2,27
47,20,1,2,1.0,0.0,1.0,3,6788.0,5800.0,2,2000.0,2,13
47,20,1,2,1.0,0.0,1.0,3,6788.0,5800.0,2,2000.0,2,13
47,20,1,2,1.0,0.0,1.0,3,6788.0,5800.0,2,2000.0,2,13
45,1,0,6,1.0,1.0,2.0,3,17954.0,15000.0,1,0.0,1,14
47,20,1,2,1.0,0.0,2.0,3,6788.0,5800.0,2,2000.0,2,13
47,1,0,5,1.0,1.0,4.0,3,14998.0,8000.0,4,1500.0,2,24
43,1,0,6,1.0,2.0,3.0,3,9962.0,6600.0,3,1500.0,1,12
43,1,0,6,1.0,2.0,3.0,3,9962.0,6600.0,3,1500.0,1,11
47,15,2,2,1.0,1.0,2.0,3,8977.0,2000.0,2,0.0,1,16
47,15,2,6,1.0,3.0,6.0,3,15984.0,2000.0,4,3000.0,1,15
51,1,2,2,2.0,1.0,2.0,3,7007.0,3980.0,1,2000.0,1,33
3,14,0,6,2.0,3.0,3.0,3,17954.0,12000.0,3,3800.0,1,16
43,1,0,6,1.0,2.0,3.0,3,9962.0,6600.0,3,1500.0,1,12
43,1,0,6,1.0,2.0,3.0,3,7554.0,6600.0,3,1500.0,1,15
45,1,0,4,1.0,1.0,2.0,3,14013.0,6000.0,1,0.0,1,22
45,1,0,6,1.0,2.0,3.0,3,20034.0,7000.0,1,0.0,1,20
18,14,0,6,1.5,2.0,4.0,3,7007.0,4000.0,3,1800.0,3,31
45,7,0,4,1.0,1.0,3.0,3,10948.0,5000.0,2,2000.0,1,14
45,1,0,2,1.0,1.0,1.0,3,9962.0,4000.0,1,0.0,1,34
49,1,0,6,1.0,1.0,3.0,3,16969.0,8500.0,1,0.0,2,21
49,1,0,6,1.0,1.0,3.0,3,17954.0,8500.0,1,0.0,2,15
49,7,0,6,1.0,1.0,5.0,3,14998.0,6500.0,2,2500.0,1,13
41,1,0,4,1.0,1.0,3.0,3,15984.0,6500.0,3,2500.0,2,20
49,7,0,6,1.0,1.0,4.0,3,14998.0,6500.0,1,0.0,1,15
49,7,0,5,1.0,1.0,3.0,3,14998.0,6500.0,2,2500.0,1,13
51,7,0,3,1.0,0.0,2.0,3,8539.0,7000.0,2,1500.0,1,13
45,7,0,9,2.0,2.0,2.0,3,31748.0,13000.0,6,1500.0,2,31
51,7,0,3,1.0,0.0,0.0,3,9525.0,7000.0,2,1500.0,1,13
51,14,0,8,1.5,3.0,2.0,3,25837.0,13000.0,4,3000.0,1,15
45,1,0,5,1.0,2.0,3.0,3,20034.0,7000.0,1,0.0,1,32
49,1,0,6,1.0,0.0,3.0,3,17954.0,6000.0,4,2000.0,1,18
49,1,0,6,1.0,0.0,4.0,3,17954.0,6000.0,4,2000.0,1,18
33,1,0,4,2.0,1.0,2.0,3,12042.0,15000.0,1,0.0,1,24
33,1,0,6,2.0,1.0,3.0,3,17954.0,8000.0,1,0.0,1,20
33,1,0,6,2.0,1.0,3.0,3,17954.0,7000.0,1,0.0,1,20
51,7,0,2,1.0,0.0,1.0,3,8539.0,6500.0,1,0.0,1,15
49,1,0,7,1.0,1.0,4.0,3,10948.0,4000.0,4,3000.0,1,30
47,1,0,3,1.0,1.0,2.0,3,12809.0,7000.0,1,0.0,2,18
18,1,0,6,1.0,1.0,4.0,3,7007.0,6500.0,4,1000.0,1,17
45,1,0,3,1.0,1.0,1.0,3,9962.0,4000.0,2,3000.0,1,31
45,1,0,2,1.0,0.0,1.0,3,14998.0,6050.0,1,0.0,1,11
43,1,0,4,1.0,1.0,4.0,3,14013.0,8500.0,1,0.0,2,13
45,7,0,4,1.0,1.0,1.0,3,14998.0,8000.0,2,3800.0,1,15
49,7,0,3,1.0,1.0,3.0,3,8758.0,4000.0,1,0.0,1,17
49,1,0,6,1.0,3.0,6.0,3,14998.0,8000.0,1,0.0,2,21
49,1,0,6,1.0,3.0,5.0,3,14998.0,8000.0,1,0.0,2,14
